"Precios Promedio de venta en Lima por Distrito del GNV-19/04/2022 (Soles por metros cúbicos)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","1.89","2"
"ATE","1.50761904761905","21"
"BARRANCO","1.52","1"
"BREÑA","1.49285714285714","7"
"CARABAYLLO","1.66","5"
"CHACLACAYO","1.58","1"
"CHORRILLOS","1.71888888888889","9"
"COMAS","1.6275","8"
"EL AGUSTINO","1.61","2"
"INDEPENDENCIA","1.55666666666667","6"
"JESUS MARIA","1.52","3"
"LA MOLINA","1.595","6"
"LA VICTORIA","1.5025","28"
"LIMA","1.5","22"
"LINCE","1.6","2"
"LOS OLIVOS","1.60285714285714","14"
"LURIGANCHO","1.54","5"
"LURIN","1.76166666666667","6"
"MAGDALENA DEL MAR","1.562","5"
"MIRAFLORES","1.6","2"
"PACHACAMAC","1.59","1"
"PUEBLO LIBRE","1.53285714285714","7"
"PUENTE PIEDRA","1.59","6"
"RIMAC","1.99","1"
"SAN BORJA","1.525","2"
"SAN ISIDRO","1.594","5"
"SAN JUAN DE LURIGANCHO","1.62263157894737","19"
"SAN JUAN DE MIRAFLORES","1.75875","8"
"SAN LUIS","1.46125","8"
"SAN MARTIN DE PORRES","1.55923076923077","13"
"SAN MIGUEL","1.52272727272727","11"
"SANTA ANITA","1.58333333333333","3"
"SANTIAGO DE SURCO","1.58","14"
"SURQUILLO","1.56363636363636","11"
"VILLA EL SALVADOR","1.69166666666667","6"
"VILLA MARIA DEL TRIUNFO","1.63375","8"
