"Precios Promedio de venta en Lima por Distrito del GNV-26/07/2022 (Soles por metros cúbicos)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","1.89","2"
"ATE","1.517","20"
"BARRANCO","1.52","1"
"BREÑA","1.49285714285714","7"
"CARABAYLLO","1.666","5"
"CHACLACAYO","1.59","1"
"CHORRILLOS","1.72555555555556","9"
"COMAS","1.63","8"
"EL AGUSTINO","1.61","2"
"INDEPENDENCIA","1.55666666666667","6"
"JESUS MARIA","1.52666666666667","3"
"LA MOLINA","1.60333333333333","6"
"LA VICTORIA","1.50571428571429","28"
"LIMA","1.50181818181818","22"
"LINCE","1.585","2"
"LOS OLIVOS","1.60357142857143","14"
"LURIGANCHO","1.542","5"
"LURIN","1.76333333333333","6"
"MAGDALENA DEL MAR","1.57","5"
"MIRAFLORES","1.605","2"
"PACHACAMAC","1.59","1"
"PUEBLO LIBRE","1.53142857142857","7"
"PUENTE PIEDRA","1.59","6"
"RIMAC","1.99","1"
"SAN BORJA","1.53","2"
"SAN ISIDRO","1.6","5"
"SAN JUAN DE LURIGANCHO","1.62578947368421","19"
"SAN JUAN DE MIRAFLORES","1.75875","8"
"SAN LUIS","1.46","7"
"SAN MARTIN DE PORRES","1.56076923076923","13"
"SAN MIGUEL","1.52727272727273","11"
"SANTA ANITA","1.59","3"
"SANTIAGO DE SURCO","1.58642857142857","14"
"SURQUILLO","1.571","10"
"VILLA EL SALVADOR","1.69166666666667","6"
"VILLA MARIA DEL TRIUNFO","1.63375","8"
