"Precios Promedio de venta en Lima por Distrito del GLP Granel-14/07/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","8.54321428571429","28"
"BARRANCO","9.22","2"
"BREÑA","9.2075","4"
"CARABAYLLO","8.60785714285714","14"
"CHACLACAYO","8.605","4"
"CHORRILLOS","8.81727272727273","11"
"CIENEGUILLA","9.45","2"
"COMAS","8.83166666666667","12"
"EL AGUSTINO","9.19666666666667","3"
"INDEPENDENCIA","8.53857142857143","7"
"JESUS MARIA","8.898","5"
"LA MOLINA","8.68636363636364","11"
"LA VICTORIA","8.48666666666667","30"
"LIMA","8.66407407407407","27"
"LINCE","9.37","3"
"LOS OLIVOS","8.51882352941177","17"
"LURIGANCHO","8.6935","20"
"LURIN","8.14714285714286","14"
"MAGDALENA DEL MAR","9.71","3"
"MIRAFLORES","9.79","1"
"PACHACAMAC","8.68","4"
"PUCUSANA","8.49","1"
"PUEBLO LIBRE","8.67333333333333","9"
"PUENTE PIEDRA","8.38888888888889","18"
"PUNTA HERMOSA","8.2","1"
"RIMAC","8.986","5"
"SAN BARTOLO","8.49","1"
"SAN BORJA","8.59","2"
"SAN ISIDRO","9.49","6"
"SAN JUAN DE LURIGANCHO","8.92636363636364","33"
"SAN JUAN DE MIRAFLORES","9.15","10"
"SAN LUIS","8.3825","4"
"SAN MARTIN DE PORRES","8.442","20"
"SAN MIGUEL","8.77181818181818","11"
"SANTA ANITA","8.64","5"
"SANTA ROSA","8.99","1"
"SANTIAGO DE SURCO","9.48846153846154","13"
"SURQUILLO","10.3866666666667","3"
"VILLA EL SALVADOR","8.55714285714286","21"
"VILLA MARIA DEL TRIUNFO","8.92769230769231","13"
