"Precios Promedio de venta en Lima por Distrito del GLP-Granel en Gasocentros-11/05/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","8.535","28"
"BARRANCO","9.82","2"
"BREÑA","9.142","5"
"CARABAYLLO","8.87333333333333","15"
"CHACLACAYO","8.87","5"
"CHORRILLOS","9.11166666666667","12"
"CIENEGUILLA","9.66","2"
"COMAS","8.89","11"
"EL AGUSTINO","9.12333333333333","3"
"INDEPENDENCIA","8.93714285714286","7"
"JESUS MARIA","9.008","5"
"LA MOLINA","9.288","10"
"LA VICTORIA","8.78735294117647","34"
"LIMA","8.92846153846154","26"
"LINCE","9.58","3"
"LOS OLIVOS","8.68235294117647","17"
"LURIGANCHO","8.893","20"
"LURIN","8.59230769230769","13"
"MAGDALENA DEL MAR","9.7175","4"
"MIRAFLORES","9.79","3"
"PACHACAMAC","8.992","5"
"PUCUSANA","8.99","1"
"PUEBLO LIBRE","9.06444444444444","9"
"PUENTE PIEDRA","8.69368421052632","19"
"PUNTA HERMOSA","8.69","1"
"RIMAC","8.848","5"
"SAN BARTOLO","8.89","2"
"SAN BORJA","9.29","2"
"SAN ISIDRO","9.30714285714286","7"
"SAN JUAN DE LURIGANCHO","8.96029411764706","34"
"SAN JUAN DE MIRAFLORES","9.42222222222222","9"
"SAN LUIS","8.68833333333333","6"
"SAN MARTIN DE PORRES","8.65227272727273","22"
"SAN MIGUEL","8.94444444444444","9"
"SANTA ANITA","8.722","5"
"SANTA ROSA","9.29","1"
"SANTIAGO DE SURCO","9.74571428571429","14"
"SURQUILLO","10.125","6"
"VILLA EL SALVADOR","8.71714285714286","21"
"VILLA MARIA DEL TRIUNFO","9.19769230769231","13"
