"Precios Promedio de venta en Lima por Distrito del GLP Granel-03/08/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","8.72178571428571","28"
"BARRANCO","9.805","2"
"BREÑA","9.432","5"
"CARABAYLLO","8.87933333333333","15"
"CHACLACAYO","8.765","4"
"CHORRILLOS","9.18272727272727","11"
"CIENEGUILLA","9.625","2"
"COMAS","9.1225","12"
"EL AGUSTINO","9.43","3"
"INDEPENDENCIA","9.01875","8"
"JESUS MARIA","9.194","5"
"LA MOLINA","9.01727272727273","11"
"LA VICTORIA","8.96903225806452","31"
"LIMA","9.14703703703704","27"
"LINCE","9.60333333333333","3"
"LOS OLIVOS","8.77166666666667","18"
"LURIGANCHO","8.77857142857143","21"
"LURIN","8.38857142857143","14"
"MAGDALENA DEL MAR","10.18","4"
"MIRAFLORES","9.84","2"
"PACHACAMAC","8.86","4"
"PUCUSANA","8.49","1"
"PUEBLO LIBRE","9.13555555555556","9"
"PUENTE PIEDRA","8.76157894736842","19"
"PUNTA HERMOSA","8.39","1"
"RIMAC","9.356","5"
"SAN BARTOLO","8.49","1"
"SAN BORJA","9.42333333333333","3"
"SAN ISIDRO","9.89","6"
"SAN JUAN DE LURIGANCHO","9.09757575757576","33"
"SAN JUAN DE MIRAFLORES","9.37","10"
"SAN LUIS","8.8925","4"
"SAN MARTIN DE PORRES","8.93681818181818","22"
"SAN MIGUEL","9.19727272727273","11"
"SANTA ANITA","8.832","5"
"SANTA ROSA","9.49","1"
"SANTIAGO DE SURCO","9.73714285714286","14"
"SURQUILLO","10.528","5"
"VILLA EL SALVADOR","8.67904761904762","21"
"VILLA MARIA DEL TRIUNFO","9.045","14"
