"Precios Promedio de venta en Lima por Distrito del GLP-Granel en Gasocentros-10/05/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","8.54607142857143","28"
"BARRANCO","9.83","2"
"BREÑA","9.18333333333333","6"
"CARABAYLLO","8.89230769230769","13"
"CHACLACAYO","8.94","4"
"CHORRILLOS","9.142","10"
"CIENEGUILLA","9.71","2"
"COMAS","8.90909090909091","11"
"EL AGUSTINO","9.12333333333333","3"
"INDEPENDENCIA","8.94375","8"
"JESUS MARIA","9.052","5"
"LA MOLINA","9.252","10"
"LA VICTORIA","8.754","30"
"LIMA","8.94035714285714","28"
"LINCE","9.58333333333333","3"
"LOS OLIVOS","8.69764705882353","17"
"LURIGANCHO","8.90130434782609","23"
"LURIN","8.61928571428571","14"
"MAGDALENA DEL MAR","9.7575","4"
"MIRAFLORES","9.89","3"
"PACHACAMAC","9.42","3"
"PUCUSANA","8.99","1"
"PUEBLO LIBRE","9.11777777777778","9"
"PUENTE PIEDRA","8.70526315789474","19"
"PUNTA HERMOSA","8.69","1"
"RIMAC","8.848","5"
"SAN BARTOLO","8.89","1"
"SAN BORJA","9.2425","4"
"SAN ISIDRO","9.5","6"
"SAN JUAN DE LURIGANCHO","8.9509375","32"
"SAN JUAN DE MIRAFLORES","9.35272727272727","11"
"SAN LUIS","8.648","5"
"SAN MARTIN DE PORRES","8.67","22"
"SAN MIGUEL","8.99","10"
"SANTA ANITA","8.722","5"
"SANTA ROSA","9.29","1"
"SANTIAGO DE SURCO","9.77428571428571","14"
"SURQUILLO","10.125","6"
"VILLA EL SALVADOR","8.70227272727273","22"
"VILLA MARIA DEL TRIUNFO","9.23666666666667","15"
