"Precios Promedio de venta en Lima por Distrito del GLP Granel-11/08/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","8.44928571428571","28"
"BARRANCO","9.34","2"
"BREÑA","8.88","5"
"CARABAYLLO","8.46866666666667","15"
"CHACLACAYO","8.64","4"
"CHORRILLOS","8.72818181818182","11"
"CIENEGUILLA","9.58","2"
"COMAS","8.51","12"
"EL AGUSTINO","9.39666666666667","3"
"INDEPENDENCIA","8.55125","8"
"JESUS MARIA","8.818","5"
"LA MOLINA","8.74545454545454","11"
"LA VICTORIA","8.47935483870968","31"
"LIMA","8.61703703703704","27"
"LINCE","9.27333333333333","3"
"LOS OLIVOS","8.19222222222222","18"
"LURIGANCHO","8.603","20"
"LURIN","8.15428571428571","14"
"MAGDALENA DEL MAR","9.505","4"
"MIRAFLORES","9.84","2"
"PACHACAMAC","8.6925","4"
"PUCUSANA","8.28","1"
"PUEBLO LIBRE","8.63111111111111","9"
"PUENTE PIEDRA","8.436","20"
"PUNTA HERMOSA","8.09","1"
"RIMAC","9.058","5"
"SAN BARTOLO","8.28","1"
"SAN BORJA","9.12333333333333","3"
"SAN ISIDRO","9.59","6"
"SAN JUAN DE LURIGANCHO","8.78030303030303","33"
"SAN JUAN DE MIRAFLORES","9.011","10"
"SAN LUIS","8.43","4"
"SAN MARTIN DE PORRES","8.38909090909091","22"
"SAN MIGUEL","8.73545454545455","11"
"SANTA ANITA","8.574","5"
"SANTA ROSA","8.55","1"
"SANTIAGO DE SURCO","9.50857142857143","14"
"SURQUILLO","10.248","5"
"VILLA EL SALVADOR","8.455","22"
"VILLA MARIA DEL TRIUNFO","8.70642857142857","14"
