"Precios Promedio de venta en Lima por Distrito del GLP Granel-08/08/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","8.59785714285714","28"
"BARRANCO","9.39","2"
"BREÑA","9.26","5"
"CARABAYLLO","8.722","15"
"CHACLACAYO","8.765","4"
"CHORRILLOS","8.98","11"
"CIENEGUILLA","9.58","2"
"COMAS","8.7525","12"
"EL AGUSTINO","9.43","3"
"INDEPENDENCIA","8.66875","8"
"JESUS MARIA","9.142","5"
"LA MOLINA","8.85454545454545","11"
"LA VICTORIA","8.65935483870968","31"
"LIMA","8.80740740740741","27"
"LINCE","9.60333333333333","3"
"LOS OLIVOS","8.50222222222222","18"
"LURIGANCHO","8.666","20"
"LURIN","8.31214285714286","14"
"MAGDALENA DEL MAR","10.18","4"
"MIRAFLORES","9.84","2"
"PACHACAMAC","8.73","4"
"PUCUSANA","8.28","1"
"PUEBLO LIBRE","8.81666666666667","9"
"PUENTE PIEDRA","8.5585","20"
"PUNTA HERMOSA","8.29","1"
"RIMAC","9.246","5"
"SAN BARTOLO","8.28","1"
"SAN BORJA","9.29","3"
"SAN ISIDRO","9.70666666666667","6"
"SAN JUAN DE LURIGANCHO","8.90212121212121","33"
"SAN JUAN DE MIRAFLORES","9.254","10"
"SAN LUIS","8.8675","4"
"SAN MARTIN DE PORRES","8.70818181818182","22"
"SAN MIGUEL","8.97363636363636","11"
"SANTA ANITA","8.656","5"
"SANTA ROSA","8.99","1"
"SANTIAGO DE SURCO","9.65142857142857","14"
"SURQUILLO","10.488","5"
"VILLA EL SALVADOR","8.55857142857143","21"
"VILLA MARIA DEL TRIUNFO","8.785","14"
