"Precios Promedio de venta en Lima por Distrito del GLP Granel-02/08/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","9.545","4"
"BARRANCO","10.05","2"
"BREÑA","9.815","4"
"CARABAYLLO","9.39571428571429","7"
"CHORRILLOS","9.37333333333333","9"
"CIENEGUILLA","10.46","1"
"COMAS","9.386","10"
"EL AGUSTINO","9.695","2"
"INDEPENDENCIA","9.22","5"
"JESUS MARIA","9.775","2"
"LA MOLINA","9.24","4"
"LA VICTORIA","9.51214285714286","14"
"LIMA","9.42421052631579","19"
"LINCE","9.60333333333333","3"
"LOS OLIVOS","9.24","3"
"LURIGANCHO","9.195","10"
"LURIN","9.135","2"
"MAGDALENA DEL MAR","10.18","4"
"MIRAFLORES","9.84","2"
"PACHACAMAC","9.15666666666667","3"
"PUCUSANA","8.99","1"
"PUEBLO LIBRE","9.59","4"
"PUENTE PIEDRA","9.45166666666667","6"
"RIMAC","9.402","5"
"SAN BARTOLO","8.99","1"
"SAN BORJA","9.74","2"
"SAN ISIDRO","9.92333333333333","6"
"SAN JUAN DE LURIGANCHO","9.38058823529412","17"
"SAN JUAN DE MIRAFLORES","9.5825","8"
"SAN LUIS","9.79","1"
"SAN MARTIN DE PORRES","9.41444444444444","9"
"SAN MIGUEL","9.376","10"
"SANTA ANITA","8.99","1"
"SANTA ROSA","9.49","1"
"SANTIAGO DE SURCO","9.78","14"
"SURQUILLO","10.528","5"
"VILLA EL SALVADOR","9.106","5"
"VILLA MARIA DEL TRIUNFO","9.25333333333333","9"
