"Precios Promedio de venta en Lima por Distrito del GLP Granel-17/08/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","8.32074074074074","27"
"BARRANCO","9.12","2"
"BREÑA","8.8","5"
"CARABAYLLO","8.34333333333333","15"
"CHACLACAYO","8.54","4"
"CHORRILLOS","8.53818181818182","11"
"CIENEGUILLA","9.53","2"
"COMAS","8.43916666666667","12"
"EL AGUSTINO","8.91","3"
"INDEPENDENCIA","8.23875","8"
"JESUS MARIA","8.718","5"
"LA MOLINA","8.63","11"
"LA VICTORIA","8.2746875","32"
"LIMA","8.42592592592593","27"
"LINCE","9.27333333333333","3"
"LOS OLIVOS","8.04","18"
"LURIGANCHO","8.45","20"
"LURIN","7.995","14"
"MAGDALENA DEL MAR","9.495","4"
"MIRAFLORES","9.84","2"
"PACHACAMAC","8.5225","4"
"PUCUSANA","8.28","1"
"PUEBLO LIBRE","8.51333333333333","9"
"PUENTE PIEDRA","8.229","20"
"PUNTA HERMOSA","7.99","1"
"RIMAC","8.802","5"
"SAN BARTOLO","8.28","1"
"SAN BORJA","8.99","3"
"SAN ISIDRO","9.40666666666667","6"
"SAN JUAN DE LURIGANCHO","8.64060606060606","33"
"SAN JUAN DE MIRAFLORES","8.825","10"
"SAN LUIS","8.43","4"
"SAN MARTIN DE PORRES","8.22090909090909","22"
"SAN MIGUEL","8.66090909090909","11"
"SANTA ANITA","8.462","5"
"SANTA ROSA","8.55","1"
"SANTIAGO DE SURCO","9.37642857142857","14"
"SURQUILLO","10.128","5"
"VILLA EL SALVADOR","8.31863636363636","22"
"VILLA MARIA DEL TRIUNFO","8.525","14"
