"Precios Promedio de venta en Lima por Distrito del GLP Granel-26/07/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","9.04857142857143","28"
"BARRANCO","10.27","2"
"BREÑA","9.7175","4"
"CARABAYLLO","9.16533333333333","15"
"CHACLACAYO","8.965","4"
"CHORRILLOS","9.41181818181818","11"
"CIENEGUILLA","9.78","2"
"COMAS","9.57166666666667","12"
"EL AGUSTINO","9.62666666666667","3"
"INDEPENDENCIA","9.39625","8"
"JESUS MARIA","9.674","5"
"LA MOLINA","9.12727272727273","11"
"LA VICTORIA","9.34064516129032","31"
"LIMA","9.50444444444445","27"
"LINCE","9.60333333333333","3"
"LOS OLIVOS","9.23055555555556","18"
"LURIGANCHO","9.104","20"
"LURIN","8.44","14"
"MAGDALENA DEL MAR","10.22","4"
"MIRAFLORES","9.99","1"
"PACHACAMAC","9.2875","4"
"PUCUSANA","8.99","1"
"PUEBLO LIBRE","9.52222222222222","9"
"PUENTE PIEDRA","9.16055555555556","18"
"PUNTA HERMOSA","8.49","1"
"RIMAC","9.694","5"
"SAN BARTOLO","8.99","1"
"SAN BORJA","9.79","3"
"SAN ISIDRO","10.0566666666667","6"
"SAN JUAN DE LURIGANCHO","9.36","33"
"SAN JUAN DE MIRAFLORES","9.66","10"
"SAN LUIS","9.1925","4"
"SAN MARTIN DE PORRES","9.31045454545455","22"
"SAN MIGUEL","9.65","11"
"SANTA ANITA","9.044","5"
"SANTA ROSA","9.99","1"
"SANTIAGO DE SURCO","9.81642857142857","14"
"SURQUILLO","10.61","5"
"VILLA EL SALVADOR","9.10714285714286","21"
"VILLA MARIA DEL TRIUNFO","9.31357142857143","14"
