"Precios Promedio de venta en Lima por Distrito del GLP Granel-21/07/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","9.395","28"
"BARRANCO","10.145","2"
"BREÑA","9.7675","4"
"CARABAYLLO","9.27866666666667","15"
"CHACLACAYO","8.88","4"
"CHORRILLOS","9.73090909090909","11"
"CIENEGUILLA","9.78","2"
"COMAS","9.75416666666667","12"
"EL AGUSTINO","9.46","3"
"INDEPENDENCIA","9.745","8"
"JESUS MARIA","9.736","5"
"LA MOLINA","9.51818181818182","11"
"LA VICTORIA","9.79903225806452","31"
"LIMA","9.65592592592593","27"
"LINCE","9.82","3"
"LOS OLIVOS","9.495","18"
"LURIGANCHO","8.862","20"
"LURIN","9.47142857142857","14"
"MAGDALENA DEL MAR","10.355","4"
"MIRAFLORES","9.99","1"
"PACHACAMAC","9.665","4"
"PUCUSANA","9.29","1"
"PUEBLO LIBRE","10.0255555555556","9"
"PUENTE PIEDRA","9.25105263157895","19"
"PUNTA HERMOSA","9.99","1"
"RIMAC","9.562","5"
"SAN BARTOLO","9.39","1"
"SAN BORJA","9.79","3"
"SAN ISIDRO","9.97333333333333","6"
"SAN JUAN DE LURIGANCHO","9.55666666666667","33"
"SAN JUAN DE MIRAFLORES","9.904","10"
"SAN LUIS","9.4675","4"
"SAN MARTIN DE PORRES","9.74136363636364","22"
"SAN MIGUEL","9.88636363636364","11"
"SANTA ANITA","9.476","5"
"SANTA ROSA","9.99","1"
"SANTIAGO DE SURCO","9.67916666666667","12"
"SURQUILLO","10.665","4"
"VILLA EL SALVADOR","9.38285714285714","21"
"VILLA MARIA DEL TRIUNFO","9.84142857142857","14"
