"Precios Promedio de venta en Lima por Distrito del GLP Granel-12/08/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","8.44571428571428","28"
"BARRANCO","9.34","2"
"BREÑA","8.88","5"
"CARABAYLLO","8.44733333333333","15"
"CHACLACAYO","8.64","4"
"CHORRILLOS","8.69818181818182","11"
"CIENEGUILLA","9.57","2"
"COMAS","8.4825","12"
"EL AGUSTINO","9.19666666666667","3"
"INDEPENDENCIA","8.50875","8"
"JESUS MARIA","8.818","5"
"LA MOLINA","8.70636363636364","11"
"LA VICTORIA","8.40645161290323","31"
"LIMA","8.57555555555555","27"
"LINCE","9.27333333333333","3"
"LOS OLIVOS","8.16166666666667","18"
"LURIGANCHO","8.578","20"
"LURIN","8.07357142857143","14"
"MAGDALENA DEL MAR","9.505","4"
"MIRAFLORES","9.84","2"
"PACHACAMAC","8.6725","4"
"PUCUSANA","8.28","1"
"PUEBLO LIBRE","8.60555555555556","9"
"PUENTE PIEDRA","8.394","20"
"PUNTA HERMOSA","8.09","1"
"RIMAC","9.024","5"
"SAN BARTOLO","8.28","1"
"SAN BORJA","9.05666666666667","3"
"SAN ISIDRO","9.40666666666667","6"
"SAN JUAN DE LURIGANCHO","8.77484848484849","33"
"SAN JUAN DE MIRAFLORES","8.948","10"
"SAN LUIS","8.43","4"
"SAN MARTIN DE PORRES","8.31181818181818","22"
"SAN MIGUEL","8.72545454545454","11"
"SANTA ANITA","8.542","5"
"SANTA ROSA","8.55","1"
"SANTIAGO DE SURCO","9.49428571428571","14"
"SURQUILLO","10.188","5"
"VILLA EL SALVADOR","8.40681818181818","22"
"VILLA MARIA DEL TRIUNFO","8.69571428571428","14"
