"Precios Promedio de venta en Lima por Distrito del GLP Granel-10/08/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","8.46714285714286","28"
"BARRANCO","9.34","2"
"BREÑA","8.9","5"
"CARABAYLLO","8.476","15"
"CHACLACAYO","8.74","4"
"CHORRILLOS","8.79181818181818","11"
"CIENEGUILLA","9.58","2"
"COMAS","8.62333333333333","12"
"EL AGUSTINO","9.39666666666667","3"
"INDEPENDENCIA","8.58875","8"
"JESUS MARIA","8.82","5"
"LA MOLINA","8.74545454545454","11"
"LA VICTORIA","8.49483870967742","31"
"LIMA","8.65037037037037","27"
"LINCE","9.27333333333333","3"
"LOS OLIVOS","8.27055555555556","18"
"LURIGANCHO","8.603","20"
"LURIN","8.17357142857143","14"
"MAGDALENA DEL MAR","9.77","4"
"MIRAFLORES","9.84","2"
"PACHACAMAC","8.6925","4"
"PUCUSANA","8.28","1"
"PUEBLO LIBRE","8.66222222222222","9"
"PUENTE PIEDRA","8.4745","20"
"PUNTA HERMOSA","8.09","1"
"RIMAC","9.078","5"
"SAN BARTOLO","8.28","1"
"SAN BORJA","9.12333333333333","3"
"SAN ISIDRO","9.59","6"
"SAN JUAN DE LURIGANCHO","8.80060606060606","33"
"SAN JUAN DE MIRAFLORES","9.162","10"
"SAN LUIS","8.5175","4"
"SAN MARTIN DE PORRES","8.50454545454545","22"
"SAN MIGUEL","8.88181818181818","11"
"SANTA ANITA","8.578","5"
"SANTA ROSA","8.55","1"
"SANTIAGO DE SURCO","9.55857142857143","14"
"SURQUILLO","10.448","5"
"VILLA EL SALVADOR","8.48590909090909","22"
"VILLA MARIA DEL TRIUNFO","8.71071428571429","14"
