"Precios Promedio de venta en Lima por Distrito del GLP Granel-25/07/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","9.14714285714286","28"
"BARRANCO","10.29","2"
"BREÑA","9.865","4"
"CARABAYLLO","9.39","15"
"CHACLACAYO","9.065","4"
"CHORRILLOS","9.59272727272727","11"
"CIENEGUILLA","9.855","2"
"COMAS","9.73416666666667","12"
"EL AGUSTINO","9.62666666666667","3"
"INDEPENDENCIA","9.575","8"
"JESUS MARIA","9.674","5"
"LA MOLINA","9.26454545454545","11"
"LA VICTORIA","9.46387096774193","31"
"LIMA","9.69","27"
"LINCE","9.82","3"
"LOS OLIVOS","9.41333333333333","18"
"LURIGANCHO","9.114","20"
"LURIN","8.69714285714286","14"
"MAGDALENA DEL MAR","10.295","4"
"MIRAFLORES","9.99","1"
"PACHACAMAC","9.3625","4"
"PUCUSANA","9.29","1"
"PUEBLO LIBRE","9.65555555555556","9"
"PUENTE PIEDRA","9.24388888888889","18"
"PUNTA HERMOSA","8.99","1"
"RIMAC","9.742","5"
"SAN BARTOLO","10.19","1"
"SAN BORJA","9.79","3"
"SAN ISIDRO","10.0566666666667","6"
"SAN JUAN DE LURIGANCHO","9.39060606060606","33"
"SAN JUAN DE MIRAFLORES","9.741","10"
"SAN LUIS","9.3675","4"
"SAN MARTIN DE PORRES","9.48454545454545","22"
"SAN MIGUEL","9.78090909090909","11"
"SANTA ANITA","9.268","5"
"SANTA ROSA","9.99","1"
"SANTIAGO DE SURCO","9.83428571428571","14"
"SURQUILLO","10.61","5"
"VILLA EL SALVADOR","9.27142857142857","21"
"VILLA MARIA DEL TRIUNFO","9.48428571428571","14"
